Project Geographic District ,Project Building Identifier,Project School Name,Project Type ,Project Description,Project Phase Name,Project Status Name,Project Phase Actual Start Date,Project Phase Planned End Date,Project Phase Actual End Date,Project Budget Amount,Final Estimate of Actual Costs Through End of Phase Amount,Total Phase Actual Spending Amount,DSF Number(s),Valid Row,Overrun Amount,Overrun Percentage,Cost Overrun
31,R029,P.S. 29 - STATEN ISLAND,DOE - RESOA,FY24 RESO A GYMNASIUM UPGRADE,Construction,PNS,,,PNS,,451000.0,0.0,DSF0001086614,False,,,
31,R030,P.S. 30 - STATEN ISLAND,SCA CIP RESOA,FY22 RESO A (MA) PLAYGROUND UPGRADE / PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,Scope,Complete,2022-02-17,2023-11-01,1/4/2024,0.0,38338.0,36782.0,"DSF0001032972, DSF0001034929",False,,,
31,R030,P.S. 30 - STATEN ISLAND,SCA CIP RESOA,FY22 RESO A (MA) PLAYGROUND UPGRADE / PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,Design,Complete,2024-01-16,2024-05-16,4/25/2024,42000.0,57394.0,47833.0,"DSF0001032972, DSF0001034929",True,5833.0,13.888095238095238,1.0
31,R030,P.S. 30 - STATEN ISLAND,SCA CIP RESOA,FY22 RESO A (MA) PLAYGROUND UPGRADE / PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,Construction,PNS,,,PNS,616000.0,616000.0,35908.0,"DSF0001032972, DSF0001034929",False,,,
31,R030,P.S. 30 - STATEN ISLAND,SCA CIP RESOA,FY22 RESO A (MA) PLAYGROUND UPGRADE / PATH OF TRAVEL RESO A PLAYGROUND UPGRADE,"CM,F&E",PNS,,,PNS,42000.0,44255.0,20633.0,"DSF0001032972, DSF0001034929",False,,,
31,R030,P.S. 30 - STATEN ISLAND,SCA IEH,PO18-ABATE AND REPAIR PLASTER BY WINDOW OF ASSISTANT PRINCIPALS OFFICE ROOM 219A,Construction,Complete,2024-01-19,,1/20/2024,,17229.0,12254.0,SCA0000072666,False,,,
31,R030,P.S. 30 - STATEN ISLAND,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,75000.0,0.0,DSF0001086616,False,,,
31,R030,P.S. 30 - STATEN ISLAND,DOE - RESOA,FY19 RESO A AUDITORIUM UPGRADE,Construction,In-Progress,2022-12-19,,,,418843.0,0.0,DSF0000890705,False,,,
31,R030,P.S. 30 - STATEN ISLAND,DOE - RESOA,FY23 RESO A SUPPLEMENTAL COOLING,Construction,PNS,,,PNS,,3994.0,0.0,DSF0001035256,False,,,
31,R030,P.S. 30 - STATEN ISLAND,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,2024-03-05,,3/14/2024,,65832.0,10113.0,DSF0001084438,False,,,
31,R031,P.S. 31 - STATEN ISLAND,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,Scope,Complete,2021-04-16,2021-09-16,7/28/2021,83700.0,191485.0,176985.0,"DSF0001000113, DSF0001008805",True,93285.0,111.45161290322581,1.0
31,R031,P.S. 31 - STATEN ISLAND,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,Design,Complete,2021-07-30,2022-01-31,4/13/2022,418501.0,782802.0,735543.0,"DSF0001000113, DSF0001008805",True,317042.0,75.75656927940435,1.0
31,R031,P.S. 31 - STATEN ISLAND,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,Construction,In-Progress,2022-08-08,2024-08-06,,9416250.0,8745088.0,8076338.0,"DSF0001000113, DSF0001008805",True,-1339912.0,-14.229783618744193,0.0
31,R031,P.S. 31 - STATEN ISLAND,SCA CIP,PLANYC CLIMATE CONTROL / PLANYC BOILER CONVERSION,"CM,F&E",In-Progress,2022-08-08,2024-08-06,,585900.0,478519.0,474820.0,"DSF0001000113, DSF0001008805",True,-111080.0,-18.958866700802187,0.0
31,R031,P.S. 31 - STATEN ISLAND,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Scope,Complete,2022-07-14,2022-11-30,3/17/2023,69170.0,205009.0,193893.0,"DSF0001027066, DSF0001027067, DSF0001027068",True,124723.0,180.31371982073154,1.0
31,R031,P.S. 31 - STATEN ISLAND,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Design,Complete,2023-04-27,2023-09-28,5/13/2024,338283.0,248877.0,138915.0,"DSF0001027066, DSF0001027067, DSF0001027068",True,-199368.0,-58.935270173198184,0.0
31,R031,P.S. 31 - STATEN ISLAND,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,Construction,PNS,,,PNS,6956497.0,6956497.0,93210.0,"DSF0001027066, DSF0001027067, DSF0001027068",False,,,
31,R031,P.S. 31 - STATEN ISLAND,SCA CIP,ROOFS / PARAPETS / EXTERIOR MASONRY,"CM,F&E",PNS,,,PNS,540974.0,540974.0,49144.0,"DSF0001027066, DSF0001027067, DSF0001027068",False,,,
31,R031,P.S. 31 - STATEN ISLAND,SCA Furniture & Equipment,RESO A MOBILE SCIENCE LABS,F&E,PNS,,,PNS,125000.0,125000.0,0.0,DSF0001035173,False,,,
31,R031,P.S. 31 - STATEN ISLAND,DIIT - RESOA,FY19 RESO A TECHNOLOGY,Purch & Install,In-Progress,2020-03-13,,,,68000.0,0.0,DSF0000890442,False,,,
31,R031,P.S. 31 - STATEN ISLAND,DIIT - RESOA,FY22 RESO A TECHNOLOGY UPGRADE,Purch & Install,In-Progress,2023-04-14,,,,400000.0,0.0,DSF0001033336,False,,,
31,R031,P.S. 31 - STATEN ISLAND,DOE - RESOA,FY21 RESO A PLAYGROUND UPGRADE,Construction,PNS,,,PNS,,127577.0,0.0,DSF0000961492,False,,,
31,R031,P.S. 31 - STATEN ISLAND,DOE - RESOA,FY23 RESO A GYMNASIUM UPGRADES,Construction,In-Progress,2024-01-17,,,,519916.0,1828.0,DSF0001035257,False,,,
31,R031,P.S. 31 - STATEN ISLAND,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,2024-05-15,,5/22/2024,,65832.0,,DSF0001084439,False,,,
31,R032,P.S. 32 - STATEN ISLAND,SCA CIP,FACADE RESTORATION,Scope,Complete,2023-08-01,2023-12-18,12/19/2023,20473.0,37927.0,37886.0,DSF0001085302,True,17413.0,85.05348507790748,1.0
31,R032,P.S. 32 - STATEN ISLAND,SCA CIP,FACADE RESTORATION,Design,Complete,2024-01-08,2024-06-07,5/14/2024,102363.0,99257.0,56613.0,DSF0001085302,True,-45750.0,-44.69388353213564,0.0
31,R032,P.S. 32 - STATEN ISLAND,SCA CIP,FACADE RESTORATION,Construction,PNS,,,PNS,2303172.0,2303172.0,8404.0,DSF0001085302,False,,,
31,R032,P.S. 32 - STATEN ISLAND,SCA CIP,FACADE RESTORATION,"CM,F&E",PNS,,,PNS,143308.0,143308.0,28227.0,DSF0001085302,False,,,
31,R032,P.S. 32 - STATEN ISLAND,SCA CIP RESOA,PATH OF TRAVEL PLAYGROUND UPGRADE,Scope,Complete,2023-10-10,2024-01-12,1/29/2024,0.0,447.0,447.0,DSF0001033978,False,,,
31,R032,P.S. 32 - STATEN ISLAND,SCA CIP RESOA,PATH OF TRAVEL PLAYGROUND UPGRADE,Design,Complete,2024-01-30,2024-05-31,4/15/2024,0.0,1789.0,1789.0,DSF0001033978,False,,,
31,R032,P.S. 32 - STATEN ISLAND,SCA CIP RESOA,PATH OF TRAVEL PLAYGROUND UPGRADE,Construction,PNS,,,PNS,0.0,3333.0,2934.0,DSF0001033978,False,,,
31,R032,P.S. 32 - STATEN ISLAND,SCA CIP RESOA,PATH OF TRAVEL PLAYGROUND UPGRADE,"CM,F&E",PNS,,,PNS,0.0,9738.0,9738.0,DSF0001033978,False,,,
31,R032,P.S. 32 - STATEN ISLAND,SCA Furniture & Equipment,FY23 RESO A MOBILE SCIENCE LAB,F&E,In-Progress,2023-05-04,,,238000.0,238000.0,237857.0,DSF0001035349,False,,,
31,R032,P.S. 32 - STATEN ISLAND,DIIT - RESOA,FY23 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,80000.0,0.0,DSF0001083823,False,,,
31,R032,P.S. 32 - STATEN ISLAND,DOE - RESOA,FY22 RESO A PLAYGROUND UPGRADE,Construction,PNS,,,PNS,,696667.0,0.0,DSF0001033979,False,,,
31,R032,P.S. 32 - STATEN ISLAND,DOE - RESOA,FY23 RESO A AUDITORIUM UPGRADE,Construction,PNS,,,PNS,,200000.0,0.0,DSF0001036120,False,,,
31,R032,P.S. 32 - STATEN ISLAND,DOE - RESOA,FY24 RESO A BATHROOM UPGRADES,Construction,PNS,,,PNS,,350000.0,0.0,DSF0001086617,False,,,
31,R032,P.S. 32 - STATEN ISLAND,DOE - Skilled Trades,ACE STEAM SYSTEM OPTIMIZATION,Construction,In-Progress,2022-08-12,,,,111644.0,0.0,DSF0001034441,False,,,
31,R032,P.S. 32 - STATEN ISLAND,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,2024-03-05,,3/12/2024,,65832.0,9957.0,DSF0001084440,False,,,
31,R034,I.S. 34 - STATEN ISLAND,SCA CIP,HEATING PLANT UPGRADE / CLIMATE CONTROL,Scope,Complete,2019-06-19,2019-11-20,8/14/2019,89392.0,57610.0,57610.0,"DSF0000798376, DSF0000792707",True,-31782.0,-35.55351709325219,0.0
31,R034,I.S. 34 - STATEN ISLAND,SCA CIP,HEATING PLANT UPGRADE / CLIMATE CONTROL,Design,Complete,2019-09-12,2020-02-18,2/26/2020,446960.0,217080.0,210734.0,"DSF0000798376, DSF0000792707",True,-236226.0,-52.851709325219254,0.0
31,R034,I.S. 34 - STATEN ISLAND,SCA CIP,HEATING PLANT UPGRADE / CLIMATE CONTROL,Construction,PNS,,,PNS,10056613.0,10056613.0,27602.0,"DSF0000798376, DSF0000792707",False,,,
31,R034,I.S. 34 - STATEN ISLAND,SCA CIP,HEATING PLANT UPGRADE / CLIMATE CONTROL,"CM,F&E",PNS,,,PNS,625745.0,625745.0,76607.0,"DSF0000798376, DSF0000792707",False,,,
31,R034,I.S. 34 - STATEN ISLAND,SCA Emergency Response,EMERGENCY STABILIZATION,Construction,In-Progress,2021-05-25,,,,1694868.0,1501872.0,SCA0000069649,False,,,
31,R034,I.S. 34 - STATEN ISLAND,SCA IEH,PO18-ASSIST PLUMBERS: PLEASE REMOVE ACM FROM HW STORAGE TANK APPROX 2' X 2' ALSO A 3' COLD WATER LIN,Construction,Complete,2024-01-29,,2/11/2024,,41563.0,31486.0,SCA0000072692,False,,,
31,R034,I.S. 34 - STATEN ISLAND,SCA IEH,"PO18-ABATE ACM - PIPE INSULATION APPROX. 10 LINEAR FEET , LOCATED IN THE BASEMENT , MARKED WITH SPRA",Construction,Complete,2024-02-15,,2/25/2024,,24573.0,18028.0,SCA0000072741,False,,,
31,R034,I.S. 34 - STATEN ISLAND,DIIT - RESOA,FY23 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,2023-12-23,,4/4/2024,,150000.0,150000.0,DSF0001036121,False,,,
31,R034,I.S. 34 - STATEN ISLAND,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,100000.0,0.0,DSF0001086619,False,,,
31,R034,I.S. 34 - STATEN ISLAND,DOE - RESOA,FY20 RESO A ROOM CONVERSION,Construction,In-Progress,2021-08-06,,,,167541.0,0.0,DSF0000913468,False,,,
31,R034,I.S. 34 - STATEN ISLAND,DOE - RESOA,FY21 RESO A ROOM CONVERSION,Construction,In-Progress,2021-11-08,,,,221000.0,0.0,DSF0000961465,False,,,
31,R034,I.S. 34 - STATEN ISLAND,DOE - RESOA,FY22 RESO A (MA) CAFETERIA UPGRADE,Construction,In-Progress,2023-04-03,,,,176117.0,0.0,DSF0001032961,False,,,
31,R034,I.S. 34 - STATEN ISLAND,DOE - RESOA,FY22 RESO A ROOM CONVERSION,Construction,PNS,,,PNS,,200000.0,0.0,DSF0001033980,False,,,
31,R034,I.S. 34 - STATEN ISLAND,DOE - RESOA,FY23 RESO A ROOM CONVERSION,Construction,PNS,,,PNS,,350000.0,0.0,DSF0001035258,False,,,
31,R034,I.S. 34 - STATEN ISLAND,DOE - RESOA,FY24 RESO A GYMNASIUM UPGRADE,Construction,In-Progress,2024-04-17,,,,38464.0,0.0,DSF0001086618,False,,,
31,R035,P.S. 35 - STATEN ISLAND,Fast Track Projects,COVID VENTILATION,Construction,In-Progress,2020-10-02,,,,267428.0,255934.0,DSF0000961048,False,,,
31,R035,P.S. 35 - STATEN ISLAND,DOE - RESOA,FY24 RESO A PLAYGROUND UPGRADE,Construction,PNS,,,PNS,,200000.0,0.0,DSF0001086620,False,,,
31,R036,P.S. 36 - STATEN ISLAND,SCA CIP RESOA,FY21 RESO A PLAYGROUND UPGRADE,Scope,Complete,2021-06-02,2021-08-31,12/22/2021,0.0,38433.0,38433.0,DSF0000961483,False,,,
31,R036,P.S. 36 - STATEN ISLAND,SCA CIP RESOA,FY21 RESO A PLAYGROUND UPGRADE,Design,Complete,2022-01-04,2022-05-19,7/15/2022,59379.0,64402.0,63155.0,DSF0000961483,True,3776.0,6.3591505414372085,1.0
31,R036,P.S. 36 - STATEN ISLAND,SCA CIP RESOA,FY21 RESO A PLAYGROUND UPGRADE,Construction,In-Progress,2023-06-28,2024-05-22,,870892.0,662520.0,485058.0,DSF0000961483,True,-385834.0,-44.303312006540416,0.0
31,R036,P.S. 36 - STATEN ISLAND,SCA CIP RESOA,FY21 RESO A PLAYGROUND UPGRADE,"CM,F&E",In-Progress,2023-06-28,2024-05-22,,59379.0,64012.0,48148.0,DSF0000961483,True,-11231.0,-18.91409420839017,0.0
31,R036,P.S. 36 - STATEN ISLAND,DIIT - IPDVS,DIIT IPDVS SERVER REFRESH,Purch & Install,Complete,2022-12-19,,3/17/2023,,50000.0,39617.0,DSF0001034842,False,,,
31,R036,P.S. 36 - STATEN ISLAND,DIIT - RESOA,FY22 RESO A (MA) TECHNOLOGY UPGRADE,Purch & Install,Complete,2022-11-05,,5/4/2023,,200000.0,98552.0,DSF0001032974,False,,,
31,R036,P.S. 36 - STATEN ISLAND,DIIT - RESOA,FY23 RESO A TECHNOLOGY UPGRADE,Purch & Install,In-Progress,2023-12-23,,,,200000.0,0.0,DSF0001036122,False,,,
31,R036,P.S. 36 - STATEN ISLAND,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,50000.0,0.0,DSF0001086622,False,,,
31,R036,P.S. 36 - STATEN ISLAND,DOE - RESOA,FY20 RESO A BATHROOM UPGRADES,Construction,In-Progress,2022-01-21,,,,31319.0,0.0,DSF0000913133,False,,,
31,R036,P.S. 36 - STATEN ISLAND,DOE - RESOA,FY24 RESO A AUDITORIUM UPGRADE,Construction,PNS,,,PNS,,150000.0,0.0,DSF0001086621,False,,,
31,R038,P.S. 38 - STATEN ISLAND,DIIT - Project Connect,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,2019-11-01,,,,237524.0,0.0,DSF0000960247,False,,,
31,R038,P.S. 38 - STATEN ISLAND,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,In-Progress,2024-04-22,,,,75000.0,75000.0,DSF0001086623,False,,,
31,R038,P.S. 38 - STATEN ISLAND,DOE - RESOA,FY19 RESO A ROOM CONVERSIONS/PARTITIONING,Construction,In-Progress,2022-07-29,,,,1014616.0,0.0,DSF0000890708,False,,,
31,R038,P.S. 38 - STATEN ISLAND,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,2024-05-01,,5/10/2024,,65832.0,10943.0,DSF0001084443,False,,,
31,R039,P.S. 39 - STATEN ISLAND,SCA CIP,FLOOD ELIMINATION / ROOFS / EXTERIOR MASONRY,Scope,Complete,2021-04-08,2021-08-23,11/17/2021,43730.0,103421.0,103421.0,"DSF0000951165, DSF0000951167, DSF0000951169",True,59691.0,136.49897095815228,1.0
31,R039,P.S. 39 - STATEN ISLAND,SCA CIP,FLOOD ELIMINATION / ROOFS / EXTERIOR MASONRY,Design,Complete,2021-11-29,2022-05-02,4/22/2022,208391.0,250385.0,210654.0,"DSF0000951165, DSF0000951167, DSF0000951169",True,2263.0,1.0859394119707666,0.0
31,R039,P.S. 39 - STATEN ISLAND,SCA CIP,FLOOD ELIMINATION / ROOFS / EXTERIOR MASONRY,Construction,In-Progress,2022-09-26,2024-03-18,,3801630.0,3458826.0,1878565.0,"DSF0000951165, DSF0000951167, DSF0000951169",True,-1923065.0,-50.585275263505395,0.0
31,R039,P.S. 39 - STATEN ISLAND,SCA CIP,FLOOD ELIMINATION / ROOFS / EXTERIOR MASONRY,"CM,F&E",In-Progress,2022-09-26,2024-03-18,,383027.0,498471.0,489839.0,"DSF0000951165, DSF0000951167, DSF0000951169",True,106812.0,27.886284778879816,1.0
31,R039,P.S. 39 - STATEN ISLAND,SCA Emergency Response,EMERGENCY STABILIZATION- SWB @ R039,Construction,In-Progress,2022-08-24,,,,17342.0,11881.0,SCA0000071400,False,,,
31,R039,P.S. 39 - STATEN ISLAND,DIIT - IPDVS,DIIT IPDVS SERVER REFRESH,Purch & Install,Complete,2023-01-10,,2/14/2023,,50000.0,36223.0,DSF0001034843,False,,,
31,R039,P.S. 39 - STATEN ISLAND,DIIT - RESOA,FY14 RESO A IP SURVEILLANCE CAMERA,Purch & Install,PNS,,,PNS,,250000.0,0.0,DSF0000799345,False,,,
31,R039,P.S. 39 - STATEN ISLAND,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,2024-02-23,,5/10/2024,,155000.0,155000.0,DSF0001086624,False,,,
31,R039,P.S. 39 - STATEN ISLAND,DOE - RESOA,FY20 RESO A MAKERSPACE,Construction,In-Progress,2022-07-11,,,,353431.0,0.0,DSF0000914131,False,,,
31,R039,P.S. 39 - STATEN ISLAND,DOE - RESOA,FY23 RESO A FLOORING,Construction,PNS,,,PNS,,350000.0,0.0,DSF0001036124,False,,,
31,R040,R373 SPED - STATEN ISLAND,DIIT - IPDVS,DIIT IPDVS SERVER REFRESH,Purch & Install,Complete,2022-12-22,,2/8/2023,,50000.0,35988.0,DSF0001034844,False,,,
31,R040,R373 SPED - STATEN ISLAND,DIIT - RESOA,FY23 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,2023-06-07,,10/6/2023,,100000.0,100000.0,DSF0001036125,False,,,
31,R040,R373 SPED - STATEN ISLAND,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,80000.0,0.0,DSF0001086625,False,,,
31,R040,R373 SPED - STATEN ISLAND,DOE - RESOA,FY21 RESO A BATHROOM UPGRADES,Construction,In-Progress,2022-02-18,,,,223255.0,0.0,DSF0000961447,False,,,
31,R040,R373 SPED - STATEN ISLAND,DOE - RESOA,FY24 RESO A DIGITAL SIGN,Construction,PNS,,,PNS,,67341.0,0.0,DSF0001086626,False,,,
31,R041,P.S. 41 - STATEN ISLAND,SCA CIP,HEATING PLANT UPGRADE / ROOFS / PARAPETS / EXTERIOR MASONRY,Scope,Complete,2021-07-06,2022-11-23,2/14/2023,202251.0,382251.0,380004.0,"DSF0001009202, DSF0001027209, DSF0001027210, DSF0001027211",True,177753.0,87.88732812198704,1.0
31,R041,P.S. 41 - STATEN ISLAND,SCA CIP,HEATING PLANT UPGRADE / ROOFS / PARAPETS / EXTERIOR MASONRY,Design,Complete,2023-06-16,2023-12-14,5/13/2024,1011250.0,383133.0,253165.0,"DSF0001009202, DSF0001027209, DSF0001027210, DSF0001027211",True,-758085.0,-74.96514215080346,0.0
31,R041,P.S. 41 - STATEN ISLAND,SCA CIP,HEATING PLANT UPGRADE / ROOFS / PARAPETS / EXTERIOR MASONRY,Construction,PNS,,,PNS,22753126.0,22753126.0,404891.0,"DSF0001009202, DSF0001027209, DSF0001027210, DSF0001027211",False,,,
31,R041,P.S. 41 - STATEN ISLAND,SCA CIP,HEATING PLANT UPGRADE / ROOFS / PARAPETS / EXTERIOR MASONRY,"CM,F&E",PNS,,,PNS,1415751.0,1415751.0,147464.0,"DSF0001009202, DSF0001027209, DSF0001027210, DSF0001027211",False,,,
31,R041,P.S. 41 - STATEN ISLAND,SCA CIP,WINDOWS,Scope,Complete,2022-07-08,2022-11-23,2/14/2023,33601.0,33601.0,33601.0,DSF0001083922,True,0.0,0.0,0.0
31,R041,P.S. 41 - STATEN ISLAND,SCA CIP,WINDOWS,Design,Complete,2023-06-16,2023-12-14,11/20/2023,44103.0,44103.0,44103.0,DSF0001083922,True,0.0,0.0,0.0
31,R041,P.S. 41 - STATEN ISLAND,SCA CIP,WINDOWS,Construction,PNS,,,PNS,12609.0,12609.0,10919.0,DSF0001083922,False,,,
31,R041,P.S. 41 - STATEN ISLAND,SCA CIP,WINDOWS,"CM,F&E",PNS,,,PNS,12031.0,12031.0,12031.0,DSF0001083922,False,,,
31,R041,P.S. 41 - STATEN ISLAND,SCA Emergency Response,EMERGENCY STABILIZATION,Construction,In-Progress,2021-05-26,,,,1393854.0,1137385.0,SCA0000069670,False,,,
31,R041,P.S. 41 - STATEN ISLAND,SCA Emergency Response,EMERGENCY STABILIZATION-EMERGENCY STABILIZATION  THIRD FLOOR FACADE CRACKING,Construction,In-Progress,2022-08-02,,,,9472.0,3321.0,SCA0000071344,False,,,
31,R041,P.S. 41 - STATEN ISLAND,DOE - RESOA,FY10 RESO A- FLOORS,Construction,Complete,2012-07-12,,8/29/2012,,25000.0,28723.0,DSF0000754391,False,,,
31,R042,P.S. 42 - STATEN ISLAND,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,Scope,Complete,2018-01-23,2018-04-23,2/28/2018,0.0,25068.0,25068.0,DSF0000866371,False,,,
31,R042,P.S. 42 - STATEN ISLAND,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,Design,Complete,2018-02-28,2018-07-13,12/14/2018,58860.0,60849.0,60849.0,DSF0000866371,True,1989.0,3.379204892966361,0.0
31,R042,P.S. 42 - STATEN ISLAND,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,Construction,PNS,,,PNS,863280.0,863280.0,15488.0,DSF0000866371,False,,,
31,R042,P.S. 42 - STATEN ISLAND,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,"CM,F&E",PNS,,,PNS,58860.0,58860.0,9661.0,DSF0000866371,False,,,
31,R042,P.S. 42 - STATEN ISLAND,SCA Furniture & Equipment,FY24 RESO A MOBILE SCIENCE LABS,F&E,PNS,,,PNS,260000.0,260000.0,256892.0,DSF0001086629,False,,,
31,R042,P.S. 42 - STATEN ISLAND,DIIT - RESOA,FY23 RESO A TECHNOLOGY UPGRADE,Purch & Install,Complete,2023-11-17,,2/5/2024,,100000.0,100000.0,DSF0001036127,False,,,
31,R042,P.S. 42 - STATEN ISLAND,DIIT - RESOA,FY24 RESO A TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,50000.0,0.0,DSF0001086628,False,,,
31,R042,P.S. 42 - STATEN ISLAND,DOE - Skilled Trades,ACE STEAM SYSTEM OPTIMIZATION,Construction,In-Progress,2022-08-04,,,,153800.0,0.0,DSF0001034442,False,,,
31,R042,P.S. 42 - STATEN ISLAND,DOE - Skilled Trades,SCHOOL ENTRY LOCKING AND EMERGENCY NOTIFICATION SOLUTION,Construction,Complete,2024-05-16,,5/24/2024,,65832.0,,DSF0001084446,False,,,
31,R043,CSI HS FOR INTERNATIONAL STUDIES - R,SCA CIP,IPDVS COMPLETE TECH REFRESH,Scope,Complete,2022-03-14,2022-07-12,4/13/2022,4003.0,2870.0,2870.0,DSF0001034376,True,-1133.0,-28.303772170871845,0.0
31,R043,CSI HS FOR INTERNATIONAL STUDIES - R,SCA CIP,IPDVS COMPLETE TECH REFRESH,Design,Complete,2022-04-13,2022-10-06,7/20/2022,18015.0,11477.0,11477.0,DSF0001034376,True,-6538.0,-36.29197890646683,0.0
31,R043,CSI HS FOR INTERNATIONAL STUDIES - R,SCA CIP,IPDVS COMPLETE TECH REFRESH,Construction,In-Progress,2023-03-24,2024-02-16,,232195.0,202316.0,88971.0,DSF0001034376,True,-143224.0,-61.68263743836,0.0
31,R043,CSI HS FOR INTERNATIONAL STUDIES - R,SCA CIP,IPDVS COMPLETE TECH REFRESH,"CM,F&E",In-Progress,2023-03-24,2024-02-16,,219240.0,206418.0,188094.0,DSF0001034376,True,-31146.0,-14.206349206349206,0.0
31,R043,CSI HS FOR INTERNATIONAL STUDIES - R,SCA CIP RESOA,FY18 RESO A ATHLETIC FIELDS,Scope,Complete,2018-01-12,2018-02-13,3/8/2018,0.0,20847.0,20847.0,DSF0000867209,False,,,
31,R043,CSI HS FOR INTERNATIONAL STUDIES - R,SCA CIP RESOA,FY18 RESO A ATHLETIC FIELDS,Design,PNS,,,PNS,87983.0,67136.0,333.0,DSF0000867209,False,,,
31,R043,CSI HS FOR INTERNATIONAL STUDIES - R,SCA CIP RESOA,FY18 RESO A ATHLETIC FIELDS,Construction,PNS,,,PNS,1290412.0,8987350.0,3182.0,DSF0000867209,False,,,
31,R043,CSI HS FOR INTERNATIONAL STUDIES - R,SCA CIP RESOA,FY18 RESO A ATHLETIC FIELDS,"CM,F&E",PNS,,,PNS,87983.0,612774.0,1342.0,DSF0000867209,False,,,
31,R043,G MCCOWN EXPEDITIONARY LRNG SCL- R,SCA CIP RESOA,FY20 RESO A LIBRARY UPGRADE / FY21 RESO A SCIENCE LAB UPGRADES,Scope,Complete,2021-03-01,2021-10-19,2/14/2022,0.0,43415.0,36879.0,"DSF0000913136, DSF0000961460",False,,,
31,R043,G MCCOWN EXPEDITIONARY LRNG SCL- R,SCA CIP RESOA,FY20 RESO A LIBRARY UPGRADE / FY21 RESO A SCIENCE LAB UPGRADES,Design,Complete,2022-02-14,2022-08-05,3/21/2023,139501.0,106816.0,73558.0,"DSF0000913136, DSF0000961460",True,-65943.0,-47.270628884380756,0.0
31,R043,G MCCOWN EXPEDITIONARY LRNG SCL- R,SCA CIP RESOA,FY20 RESO A LIBRARY UPGRADE / FY21 RESO A SCIENCE LAB UPGRADES,Construction,In-Progress,2024-05-02,2026-05-01,,2046000.0,1517569.0,12569.0,"DSF0000913136, DSF0000961460",True,-2033431.0,-99.38567937438904,0.0
31,R043,G MCCOWN EXPEDITIONARY LRNG SCL- R,SCA CIP RESOA,FY20 RESO A LIBRARY UPGRADE / FY21 RESO A SCIENCE LAB UPGRADES,"CM,F&E",In-Progress,2024-05-02,2026-05-01,,139501.0,81952.0,76291.0,"DSF0000913136, DSF0000961460",True,-63210.0,-45.31150314334664,0.0
31,R043,G MCCOWN EXPEDITIONARY LRNG SCL- R,SCA Furniture & Equipment,FY22 RESO A MOBILE SCIENCE CARTS,F&E,In-Progress,2024-05-29,,,175000.0,175000.0,0.0,DSF0001034003,False,,,
31,R043,I.S./J.H.S. 63 - STATEN ISLAND,DIIT - RESOA,FY21 RESO A TECHNOLOGY UPGRADE,Purch & Install,In-Progress,2021-03-14,,,,50000.0,0.0,DSF0001008363,False,,,
31,R043,I.S./J.H.S. 63 - STATEN ISLAND,DIIT - RESOA,FY21 RESO A TECHNOLOGY UPGRADE,Purch & Install,In-Progress,2021-03-14,,,,125000.0,0.0,DSF0001008388,False,,,
31,R043,G MCCOWN EXPEDITIONARY LRNG SCL- R,DIIT - RESOA,FY22 RESO A (MA) TECHNOLOGY UPGRADE,Purch & Install,PNS,,,PNS,,150000.0,0.0,DSF0001032960,False,,,
